"Continent","Country","State","County","GeographyCode","CentroidLat","CentroidLon"
South America,Brazil,Piaui,Sebastiao Barros,"",-10.60,-44.84
South America,Brazil,Piaui,Sebastiao Leal,"",-7.51,-44.03
South America,Brazil,Piaui,Sigefredo Pacheco,"",-4.80,-41.78
South America,Brazil,Piaui,Simoes,"",-7.74,-40.73
South America,Brazil,Piaui,Simplicio Mendes,"",-7.86,-41.92
South America,Brazil,Piaui,Socorro Do Piaui,"",-7.90,-42.51
South America,Brazil,Piaui,Sussuapara,"",-7.00,-41.39
South America,Brazil,Piaui,Tamboril Do Piaui,"",-8.40,-43.09
South America,Brazil,Piaui,Tanque Do Piaui,"",-6.70,-42.18
South America,Brazil,Piaui,Teresina,"",-5.30,-42.85
South America,Brazil,Piaui,Uniao,"",-4.60,-42.86
South America,Brazil,Piaui,Urucui,"",-7.34,-44.58
South America,Brazil,Piaui,Valenca Do Piaui,"",-6.28,-41.81
South America,Brazil,Piaui,Varzea Branca,"",-9.34,-42.95
South America,Brazil,Piaui,Varzea Grande,"",-6.56,-42.18
South America,Brazil,Piaui,Vera Mendes,"",-7.55,-41.51
South America,Brazil,Piaui,Vila Nova Do Piaui,"",-7.19,-40.94
South America,Brazil,Piaui,Wall Ferraz,"",-7.30,-41.84
South America,Brazil,Rio de Janeiro,"","",-22.25,-42.50
South America,Brazil,Rio de Janeiro,Angra Dos Reis,"",-23.03,-44.33
South America,Brazil,Rio de Janeiro,Aperibe,"",-21.64,-42.13
South America,Brazil,Rio de Janeiro,Araruama,"",-22.67,-42.28
South America,Brazil,Rio de Janeiro,Areal,"",-22.23,-43.12
South America,Brazil,Rio de Janeiro,Armacao De Buzios,"",-22.77,-41.91
South America,Brazil,Rio de Janeiro,Arraial Do Cabo,"",-22.96,-42.06
South America,Brazil,Rio de Janeiro,Barra Do Pirai,"",-22.41,-43.90
South America,Brazil,Rio de Janeiro,Barra Mansa,"",-22.49,-44.20
South America,Brazil,Rio de Janeiro,Belford Roxo,"",-22.71,-43.38
South America,Brazil,Rio de Janeiro,Bom Jardim,"",-22.18,-42.34
South America,Brazil,Rio de Janeiro,Bom Jesus Do Itabapoana,"",-21.10,-41.69
South America,Brazil,Rio de Janeiro,Cabo Frio,"",-22.72,-42.04
South America,Brazil,Rio de Janeiro,Cachoeiras De Macacu,"",-22.49,-42.71
South America,Brazil,Rio de Janeiro,Cambuci,"",-21.51,-41.95
South America,Brazil,Rio de Janeiro,Campos Dos Goytacazes,"",-21.68,-41.46
South America,Brazil,Rio de Janeiro,Cantagalo,"",-21.88,-42.32
South America,Brazil,Rio de Janeiro,Carapebus,"",-22.22,-41.61
South America,Brazil,Rio de Janeiro,Cardoso Moreira,"",-21.51,-41.46
South America,Brazil,Rio de Janeiro,Carmo,"",-21.90,-42.54
South America,Brazil,Rio de Janeiro,Casimiro De Abreu,"",-22.48,-42.14
South America,Brazil,Rio de Janeiro,Comendador Levy Gasparian,"",-22.04,-43.25
South America,Brazil,Rio de Janeiro,Conceicao De Macabu,"",-22.13,-41.85
South America,Brazil,Rio de Janeiro,Cordeiro,"",-22.08,-42.32
South America,Brazil,Rio de Janeiro,Duas Barras,"",-22.07,-42.52
South America,Brazil,Rio de Janeiro,Duque De Caxias,"",-22.66,-43.29
South America,Brazil,Rio de Janeiro,Engenheiro Paulo De Frontin,"",-22.55,-43.67
South America,Brazil,Rio de Janeiro,Guapimirim,"",-22.59,-42.98
South America,Brazil,Rio de Janeiro,Iguaba Grande,"",-22.84,-42.22
South America,Brazil,Rio de Janeiro,Itaborai,"",-22.76,-42.87
South America,Brazil,Rio de Janeiro,Itaguai,"",-22.85,-43.82
South America,Brazil,Rio de Janeiro,Italva,"",-21.38,-41.67
South America,Brazil,Rio de Janeiro,Itaocara,"",-21.77,-42.07
South America,Brazil,Rio de Janeiro,Itaperuna,"",-21.22,-41.93
South America,Brazil,Rio de Janeiro,Itatiaia,"",-22.41,-44.58
South America,Brazil,Rio de Janeiro,Japeri,"",-22.67,-43.60
South America,Brazil,Rio de Janeiro,Laje Do Muriae,"",-21.24,-42.13
South America,Brazil,Rio de Janeiro,Macae,"",-22.31,-42.01
South America,Brazil,Rio de Janeiro,Macuco,"",-21.99,-42.26
South America,Brazil,Rio de Janeiro,Mage,"",-22.63,-43.12
South America,Brazil,Rio de Janeiro,Mangaratiba,"",-22.98,-44.01
South America,Brazil,Rio de Janeiro,Marica,"",-22.92,-42.82
South America,Brazil,Rio de Janeiro,Mendes,"",-22.54,-43.75
South America,Brazil,Rio de Janeiro,Mesquita,"",-22.79,-43.46
South America,Brazil,Rio de Janeiro,Miguel Pereira,"",-22.52,-43.46
South America,Brazil,Rio de Janeiro,Miracema,"",-21.37,-42.15
South America,Brazil,Rio de Janeiro,Natividade,"",-21.03,-41.94
South America,Brazil,Rio de Janeiro,Nilopolis,"",-22.82,-43.43
South America,Brazil,Rio de Janeiro,Niteroi,"",-22.92,-43.08
South America,Brazil,Rio de Janeiro,Nova Friburgo,"",-22.33,-42.50
South America,Brazil,Rio de Janeiro,Nova Iguacu,"",-22.69,-43.51
South America,Brazil,Rio de Janeiro,Paracambi,"",-22.62,-43.74
South America,Brazil,Rio de Janeiro,Paraiba Do Sul,"",-22.19,-43.26
South America,Brazil,Rio de Janeiro,Parati,"",-23.17,-44.66
South America,Brazil,Rio de Janeiro,Paty Do Alferes,"",-22.41,-43.41
South America,Brazil,Rio de Janeiro,Petropolis,"",-22.38,-43.16
South America,Brazil,Rio de Janeiro,Pinheiral,"",-22.53,-44.01
South America,Brazil,Rio de Janeiro,Pirai,"",-22.67,-43.89
South America,Brazil,Rio de Janeiro,Porciuncula,"",-20.90,-41.95
South America,Brazil,Rio de Janeiro,Porto Real,"",-22.45,-44.33
South America,Brazil,Rio de Janeiro,Quatis,"",-22.36,-44.23
South America,Brazil,Rio de Janeiro,Queimados,"",-22.72,-43.57
South America,Brazil,Rio de Janeiro,Quissama,"",-22.10,-41.39
South America,Brazil,Rio de Janeiro,Resende,"",-22.45,-44.49
South America,Brazil,Rio de Janeiro,Rio Bonito,"",-22.74,-42.62
South America,Brazil,Rio de Janeiro,Rio Claro,"",-22.78,-44.08
South America,Brazil,Rio de Janeiro,Rio Das Flores,"",-22.16,-43.58
South America,Brazil,Rio de Janeiro,Rio Das Ostras,"",-22.45,-41.95
South America,Brazil,Rio de Janeiro,Rio De Janeiro,"",-22.92,-43.33
South America,Brazil,Rio de Janeiro,Santa Maria Madalena,"",-21.96,-41.91
South America,Brazil,Rio de Janeiro,Santo Antonio De Padua,"",-21.57,-42.21
South America,Brazil,Rio de Janeiro,Sao Fidelis,"",-21.72,-41.79
South America,Brazil,Rio de Janeiro,Sao Francisco De Itabapoana,"",-21.38,-41.15
South America,Brazil,Rio de Janeiro,Sao Goncalo,"",-22.82,-43.04
South America,Brazil,Rio de Janeiro,Sao Joao Da Barra,"",-21.74,-41.10
South America,Brazil,Rio de Janeiro,Sao Joao De Meriti,"",-22.80,-43.36
South America,Brazil,Rio de Janeiro,Sao Jose De Uba,"",-21.38,-41.95
South America,Brazil,Rio de Janeiro,Sao Jose Do Vale Do Rio Preto,"",-22.17,-42.92
South America,Brazil,Rio de Janeiro,Sao Pedro Da Aldeia,"",-22.85,-42.13
South America,Brazil,Rio de Janeiro,Sao Sebastiao Do Alto,"",-21.87,-42.10
South America,Brazil,Rio de Janeiro,Sapucaia,"",-22.04,-42.81
South America,Brazil,Rio de Janeiro,Saquarema,"",-22.87,-42.56
South America,Brazil,Rio de Janeiro,Seropedica,"",-22.74,-43.71
South America,Brazil,Rio de Janeiro,Silva Jardim,"",-22.55,-42.35
South America,Brazil,Rio de Janeiro,Sumidouro,"",-22.13,-42.66
South America,Brazil,Rio de Janeiro,Tangua,"",-22.79,-42.72
South America,Brazil,Rio de Janeiro,Teresopolis,"",-22.31,-42.87
South America,Brazil,Rio de Janeiro,Trajano De Morais,"",-22.15,-42.19
South America,Brazil,Rio de Janeiro,Tres Rios,"",-22.12,-43.07
South America,Brazil,Rio de Janeiro,Valenca,"",-22.24,-43.88
South America,Brazil,Rio de Janeiro,Varre-Sai,"",-20.90,-41.82
South America,Brazil,Rio de Janeiro,Vassouras,"",-22.36,-43.60
South America,Brazil,Rio de Janeiro,Volta Redonda,"",-22.52,-44.08
South America,Brazil,Rio Grande do Norte,"","",-5.75,-36.50
South America,Brazil,Rio Grande do Norte,Acari,"",-6.39,-36.64
South America,Brazil,Rio Grande do Norte,Acu,"",-5.58,-36.93
South America,Brazil,Rio Grande do Norte,Afonso Bezerra,"",-5.43,-36.66
South America,Brazil,Rio Grande do Norte,Agua Nova,"",-6.21,-38.31
South America,Brazil,Rio Grande do Norte,Alexandria,"",-6.40,-37.97
South America,Brazil,Rio Grande do Norte,Almino Afonso,"",-6.17,-37.77
South America,Brazil,Rio Grande do Norte,Alto Do Rodrigues,"",-5.35,-36.80
South America,Brazil,Rio Grande do Norte,Angicos,"",-5.67,-36.55
South America,Brazil,Rio Grande do Norte,Antonio Martins,"",-6.21,-37.92
South America,Brazil,Rio Grande do Norte,Apodi,"",-5.67,-37.92
South America,Brazil,Rio Grande do Norte,Areia Branca,"",-5.00,-37.08
South America,Brazil,Rio Grande do Norte,Ares,"",-6.20,-35.20
South America,Brazil,Rio Grande do Norte,Augusto Severo,"",-5.91,-37.30
South America,Brazil,Rio Grande do Norte,Baia Formosa,"",-6.43,-35.05
South America,Brazil,Rio Grande do Norte,Barauna,"",-4.97,-37.52
South America,Brazil,Rio Grande do Norte,Barcelona,"",-5.94,-35.92
South America,Brazil,Rio Grande do Norte,Bento Fernandes,"",-5.63,-35.82
South America,Brazil,Rio Grande do Norte,Bodo,"",-5.93,-36.40
South America,Brazil,Rio Grande do Norte,Bom Jesus,"",-6.01,-35.58
South America,Brazil,Rio Grande do Norte,Brejinho,"",-6.24,-35.40
South America,Brazil,Rio Grande do Norte,Caicara Do Norte,"",-5.13,-36.01
South America,Brazil,Rio Grande do Norte,Caicara Do Rio Do Vento,"",-5.81,-36.03
South America,Brazil,Rio Grande do Norte,Caico,"",-6.45,-37.05
South America,Brazil,Rio Grande do Norte,Campo Redondo,"",-6.25,-36.22
South America,Brazil,Rio Grande do Norte,Canguaretama,"",-6.39,-35.14
South America,Brazil,Rio Grande do Norte,Caraubas,"",-5.87,-37.57
South America,Brazil,Rio Grande do Norte,Carnauba Dos Dantas,"",-6.56,-36.53
South America,Brazil,Rio Grande do Norte,Carnaubais,"",-5.26,-36.79
South America,Brazil,Rio Grande do Norte,Ceara-Mirim,"",-5.55,-35.38
South America,Brazil,Rio Grande do Norte,Cerro Cora,"",-6.00,-36.34
South America,Brazil,Rio Grande do Norte,Coronel Ezequiel,"",-6.32,-36.23
South America,Brazil,Rio Grande do Norte,Coronel Joao Pessoa,"",-6.26,-38.42
South America,Brazil,Rio Grande do Norte,Cruzeta,"",-6.32,-36.85
South America,Brazil,Rio Grande do Norte,Currais Novos,"",-6.21,-36.48
South America,Brazil,Rio Grande do Norte,Doutor Severiano,"",-6.11,-38.40
South America,Brazil,Rio Grande do Norte,Encanto,"",-6.12,-38.31
South America,Brazil,Rio Grande do Norte,Equador,"",-6.89,-36.66
South America,Brazil,Rio Grande do Norte,Espirito Santo,"",-6.28,-35.33
South America,Brazil,Rio Grande do Norte,Extremoz,"",-5.69,-35.25
South America,Brazil,Rio Grande do Norte,Felipe Guerra,"",-5.54,-37.64
South America,Brazil,Rio Grande do Norte,Fernando Pedroza,"",-5.72,-36.40
South America,Brazil,Rio Grande do Norte,Florania,"",-6.15,-36.80
South America,Brazil,Rio Grande do Norte,Francisco Dantas,"",-6.02,-38.13
South America,Brazil,Rio Grande do Norte,Frutuoso Gomes,"",-6.16,-37.84
South America,Brazil,Rio Grande do Norte,Galinhos,"",-5.12,-36.26
South America,Brazil,Rio Grande do Norte,Goianinha,"",-6.27,-35.18
South America,Brazil,Rio Grande do Norte,Governador Dix-Sept Rosado,"",-5.41,-37.51
South America,Brazil,Rio Grande do Norte,Grossos,"",-4.95,-37.20
South America,Brazil,Rio Grande do Norte,Guamare,"",-5.13,-36.32
South America,Brazil,Rio Grande do Norte,Ielmo Marinho,"",-5.77,-35.53
South America,Brazil,Rio Grande do Norte,Ipanguacu,"",-5.54,-36.83
South America,Brazil,Rio Grande do Norte,Ipueira,"",-6.78,-37.15
South America,Brazil,Rio Grande do Norte,Itaja,"",-5.70,-36.79
South America,Brazil,Rio Grande do Norte,Itau,"",-5.84,-37.92
South America,Brazil,Rio Grande do Norte,Jacana,"",-6.42,-36.19
South America,Brazil,Rio Grande do Norte,Jandaira,"",-5.38,-36.10
South America,Brazil,Rio Grande do Norte,Janduis,"",-5.94,-37.51
South America,Brazil,Rio Grande do Norte,Januario Cicco,"",-6.16,-35.62
South America,Brazil,Rio Grande do Norte,Japi,"",-6.44,-35.92
South America,Brazil,Rio Grande do Norte,Jardim De Angicos,"",-5.64,-35.95
South America,Brazil,Rio Grande do Norte,Jardim De Piranhas,"",-6.27,-37.25
South America,Brazil,Rio Grande do Norte,Jardim Do Serido,"",-6.56,-36.83
South America,Brazil,Rio Grande do Norte,Joao Camara,"",-5.56,-35.82
South America,Brazil,Rio Grande do Norte,Joao Dias,"",-6.29,-37.79
South America,Brazil,Rio Grande do Norte,Jose Da Penha,"",-6.33,-38.32
South America,Brazil,Rio Grande do Norte,Jucurutu,"",-6.03,-36.97
South America,Brazil,Rio Grande do Norte,Jundia,"",-6.26,-35.34
South America,Brazil,Rio Grande do Norte,Lagoa D'Anta,"",-6.37,-35.64
South America,Brazil,Rio Grande do Norte,Lagoa De Pedras,"",-6.17,-35.45
South America,Brazil,Rio Grande do Norte,Lagoa De Velhos,"",-6.01,-35.82
South America,Brazil,Rio Grande do Norte,Lagoa Nova,"",-6.11,-36.55
South America,Brazil,Rio Grande do Norte,Lagoa Salgada,"",-6.12,-35.50
South America,Brazil,Rio Grande do Norte,Lajes,"",-5.78,-36.17
South America,Brazil,Rio Grande do Norte,Lajes Pintadas,"",-6.13,-36.13
South America,Brazil,Rio Grande do Norte,Lucrecia,"",-6.11,-37.81
South America,Brazil,Rio Grande do Norte,Luis Gomes,"",-6.39,-38.42
South America,Brazil,Rio Grande do Norte,Macaiba,"",-5.94,-35.40
South America,Brazil,Rio Grande do Norte,Macau,"",-5.15,-36.58
South America,Brazil,Rio Grande do Norte,Major Sales,"",-6.41,-38.31
South America,Brazil,Rio Grande do Norte,Marcelino Vieira,"",-6.32,-38.14
South America,Brazil,Rio Grande do Norte,Martins,"",-6.09,-37.92
South America,Brazil,Rio Grande do Norte,Maxaranguape,"",-5.47,-35.36
South America,Brazil,Rio Grande do Norte,Messias Targino,"",-6.08,-37.49
South America,Brazil,Rio Grande do Norte,Montanhas,"",-6.49,-35.30
South America,Brazil,Rio Grande do Norte,Monte Alegre,"",-6.08,-35.44
South America,Brazil,Rio Grande do Norte,Monte Das Gameleiras,"",-6.43,-35.80
South America,Brazil,Rio Grande do Norte,Mossoro,"",-5.14,-37.28
South America,Brazil,Rio Grande do Norte,Natal,"",-5.81,-35.23
South America,Brazil,Rio Grande do Norte,Nisia Floresta,"",-6.06,-35.17
South America,Brazil,Rio Grande do Norte,Nova Cruz,"",-6.47,-35.45
South America,Brazil,Rio Grande do Norte,Olho-D'Agua Do Borges,"",-6.00,-37.74
South America,Brazil,Rio Grande do Norte,Ouro Branco,"",-6.66,-36.91
South America,Brazil,Rio Grande do Norte,Parana,"",-6.45,-38.30
South America,Brazil,Rio Grande do Norte,Parau,"",-5.73,-37.14
South America,Brazil,Rio Grande do Norte,Parazinho,"",-5.28,-35.93
South America,Brazil,Rio Grande do Norte,Parelhas,"",-6.73,-36.61
South America,Brazil,Rio Grande do Norte,Parnamirim,"",-5.92,-35.21
South America,Brazil,Rio Grande do Norte,Passa E Fica,"",-6.45,-35.63
South America,Brazil,Rio Grande do Norte,Passagem,"",-6.27,-35.40
South America,Brazil,Rio Grande do Norte,Patu,"",-6.12,-37.63
South America,Brazil,Rio Grande do Norte,Pau Dos Ferros,"",-6.12,-38.20
South America,Brazil,Rio Grande do Norte,Pedra Grande,"",-5.09,-35.85
South America,Brazil,Rio Grande do Norte,Pedra Preta,"",-5.53,-36.07
South America,Brazil,Rio Grande do Norte,Pedro Avelino,"",-5.44,-36.35
South America,Brazil,Rio Grande do Norte,Pedro Velho,"",-6.45,-35.25
South America,Brazil,Rio Grande do Norte,Pendencias,"",-5.23,-36.64
South America,Brazil,Rio Grande do Norte,Piloes,"",-6.29,-38.02
South America,Brazil,Rio Grande do Norte,Poco Branco,"",-5.57,-35.71
South America,Brazil,Rio Grande do Norte,Portalegre,"",-6.01,-38.00
South America,Brazil,Rio Grande do Norte,Porto Do Mangue,"",-5.08,-36.78
South America,Brazil,Rio Grande do Norte,Presidente Juscelino,"",-6.14,-35.67
South America,Brazil,Rio Grande do Norte,Pureza,"",-5.43,-35.59
South America,Brazil,Rio Grande do Norte,Rafael Fernandes,"",-6.20,-38.20
South America,Brazil,Rio Grande do Norte,Rafael Godeiro,"",-6.05,-37.74
South America,Brazil,Rio Grande do Norte,Riacho Da Cruz,"",-5.93,-37.98
South America,Brazil,Rio Grande do Norte,Riacho De Santana,"",-6.28,-38.33
South America,Brazil,Rio Grande do Norte,Riachuelo,"",-5.84,-35.88
South America,Brazil,Rio Grande do Norte,Rio Do Fogo,"",-5.38,-35.38
South America,Brazil,Rio Grande do Norte,Rodolfo Fernandes,"",-5.86,-38.09
South America,Brazil,Rio Grande do Norte,Ruy Barbosa,"",-5.89,-35.92
South America,Brazil,Rio Grande do Norte,Santa Cruz,"",-6.19,-36.00
South America,Brazil,Rio Grande do Norte,Santa Maria,"",-5.85,-35.72
South America,Brazil,Rio Grande do Norte,Santana Do Matos,"",-5.93,-36.71
South America,Brazil,Rio Grande do Norte,Santana Do Serido,"",-6.75,-36.77
South America,Brazil,Rio Grande do Norte,Santo Antonio,"",-6.31,-35.55
South America,Brazil,Rio Grande do Norte,Sao Bento Do Norte,"",-5.17,-36.05
South America,Brazil,Rio Grande do Norte,Sao Bento Do Trairi,"",-6.40,-36.06
South America,Brazil,Rio Grande do Norte,Sao Fernando,"",-6.30,-37.14
South America,Brazil,Rio Grande do Norte,Sao Francisco Do Oeste,"",-5.97,-38.16
South America,Brazil,Rio Grande do Norte,Sao Goncalo Do Amarante,"",-5.77,-35.33
South America,Brazil,Rio Grande do Norte,Sao Joao Do Sabugi,"",-6.70,-37.15
South America,Brazil,Rio Grande do Norte,Sao Jose De Mipibu,"",-6.04,-35.31
South America,Brazil,Rio Grande do Norte,Sao Jose Do Campestre,"",-6.28,-35.74
South America,Brazil,Rio Grande do Norte,Sao Jose Do Serido,"",-6.50,-36.85
South America,Brazil,Rio Grande do Norte,Sao Miguel,"",-6.20,-38.47
South America,Brazil,Rio Grande do Norte,Sao Miguel De Touros,"",-5.19,-35.71
South America,Brazil,Rio Grande do Norte,Sao Paulo Do Potengi,"",-5.89,-35.75
South America,Brazil,Rio Grande do Norte,Sao Pedro,"",-5.86,-35.63
South America,Brazil,Rio Grande do Norte,Sao Rafael,"",-5.86,-36.90
South America,Brazil,Rio Grande do Norte,Sao Tome,"",-5.97,-36.11
South America,Brazil,Rio Grande do Norte,Sao Vicente,"",-6.22,-36.66
South America,Brazil,Rio Grande do Norte,Senador Eloi De Souza,"",-6.04,-35.66
South America,Brazil,Rio Grande do Norte,Senador Georgino Avelino,"",-6.15,-35.13
South America,Brazil,Rio Grande do Norte,Serra De Sao Bento,"",-6.44,-35.71
South America,Brazil,Rio Grande do Norte,Serra Do Mel,"",-5.12,-37.03
South America,Brazil,Rio Grande do Norte,Serra Negra Do Norte,"",-6.58,-37.39
South America,Brazil,Rio Grande do Norte,Serrinha,"",-6.25,-35.59
South America,Brazil,Rio Grande do Norte,Serrinha Dos Pintos,"",-6.15,-37.99
South America,Brazil,Rio Grande do Norte,Severiano Melo,"",-5.81,-38.01
South America,Brazil,Rio Grande do Norte,Sitio Novo,"",-6.13,-35.97
South America,Brazil,Rio Grande do Norte,Taboleiro Grande,"",-5.93,-38.05
South America,Brazil,Rio Grande do Norte,Taipu,"",-5.52,-35.58
South America,Brazil,Rio Grande do Norte,Tangara,"",-6.24,-35.80
South America,Brazil,Rio Grande do Norte,Tenente Ananias,"",-6.47,-38.16
South America,Brazil,Rio Grande do Norte,Tenente Laurentino Cruz,"",-6.15,-36.72
South America,Brazil,Rio Grande do Norte,Tibau,"",-4.91,-37.31
South America,Brazil,Rio Grande do Norte,Tibau Do Sul,"",-6.19,-35.09
South America,Brazil,Rio Grande do Norte,Timbauba Dos Batistas,"",-6.48,-37.23
South America,Brazil,Rio Grande do Norte,Touros,"",-5.26,-35.60
South America,Brazil,Rio Grande do Norte,Triunfo Potiguar,"",-5.94,-37.14
South America,Brazil,Rio Grande do Norte,Umarizal,"",-6.01,-37.81
South America,Brazil,Rio Grande do Norte,Upanema,"",-5.70,-37.27
South America,Brazil,Rio Grande do Norte,Varzea,"",-6.29,-35.36
South America,Brazil,Rio Grande do Norte,Venha-Ver,"",-6.34,-38.54
South America,Brazil,Rio Grande do Norte,Vera Cruz,"",-6.03,-35.44
South America,Brazil,Rio Grande do Norte,Vicosa,"",-5.99,-37.96
South America,Brazil,Rio Grande do Norte,Vila Flor,"",-6.29,-35.08
South America,Brazil,Rio Grande do Sul,"","",-30.00,-53.50
South America,Brazil,Rio Grande do Sul,Acegua,"",-31.65,-54.11
South America,Brazil,Rio Grande do Sul,Agua Santa,"",-28.19,-52.01
South America,Brazil,Rio Grande do Sul,Agudo,"",-29.63,-53.22
South America,Brazil,Rio Grande do Sul,Ajuricaba,"",-28.21,-53.74
South America,Brazil,Rio Grande do Sul,Alecrim,"",-27.66,-54.76
South America,Brazil,Rio Grande do Sul,Alegrete,"",-29.75,-55.89
South America,Brazil,Rio Grande do Sul,Alegria,"",-27.80,-54.06
South America,Brazil,Rio Grande do Sul,Almirante Tamandare Do Sul,"",-28.15,-52.91
South America,Brazil,Rio Grande do Sul,Alpestre,"",-27.22,-53.06
South America,Brazil,Rio Grande do Sul,Alto Alegre,"",-28.80,-52.98
South America,Brazil,Rio Grande do Sul,Alto Feliz,"",-29.36,-51.30
South America,Brazil,Rio Grande do Sul,Alvorada,"",-29.99,-51.04
South America,Brazil,Rio Grande do Sul,Amaral Ferrador,"",-30.81,-52.30
South America,Brazil,Rio Grande do Sul,Ametista Do Sul,"",-27.37,-53.19
South America,Brazil,Rio Grande do Sul,Andre Da Rocha,"",-28.59,-51.50
South America,Brazil,Rio Grande do Sul,Anta Gorda,"",-28.97,-51.97
South America,Brazil,Rio Grande do Sul,Antonio Prado,"",-28.87,-51.32
South America,Brazil,Rio Grande do Sul,Arambare,"",-30.91,-51.56
South America,Brazil,Rio Grande do Sul,Ararica,"",-29.65,-50.93
South America,Brazil,Rio Grande do Sul,Aratiba,"",-27.38,-52.29
South America,Brazil,Rio Grande do Sul,Arroio Do Meio,"",-29.37,-51.97
South America,Brazil,Rio Grande do Sul,Arroio Do Padre,"",-31.44,-52.40
South America,Brazil,Rio Grande do Sul,Arroio Do Sal,"",-29.53,-49.89
South America,Brazil,Rio Grande do Sul,Arroio Do Tigre,"",-29.26,-53.06
South America,Brazil,Rio Grande do Sul,Arroio Dos Ratos,"",-30.21,-51.73
South America,Brazil,Rio Grande do Sul,Arroio Grande,"",-32.18,-52.87
South America,Brazil,Rio Grande do Sul,Arvorezinha,"",-28.87,-52.20
South America,Brazil,Rio Grande do Sul,Augusto Pestana,"",-28.54,-53.98
South America,Brazil,Rio Grande do Sul,Aurea,"",-27.70,-52.07
South America,Brazil,Rio Grande do Sul,Bage,"",-31.26,-53.97
South America,Brazil,Rio Grande do Sul,Balneario Pinhal,"",-30.21,-50.29
South America,Brazil,Rio Grande do Sul,Barao,"",-29.40,-51.55
South America,Brazil,Rio Grande do Sul,Barao De Cotegipe,"",-27.55,-52.45
South America,Brazil,Rio Grande do Sul,Barao Do Triunfo,"",-30.39,-51.79
South America,Brazil,Rio Grande do Sul,Barra Do Guarita,"",-27.22,-53.76
