kingdom,division,class,order,family,genus,species,subspecies,variety,species author,species source,species lsid,species common name,subspecies author,subspecies source,subspecies lsid,subspecies common name,variety author,variety source,variety lsid,variety common name
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,rubrispica,,,Ehlers & Koide,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:ee62fbc4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,rubroviolacea,,,Rauh,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df680b46-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,rudolfii,,,E.Gross,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6e5e24-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,rusbyi,,,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6e607c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sagasteguii,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6e61a8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,salmonea,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6e6310-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,samaipatensis,,,W.Till,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6e6446-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sangii,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6e6572-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,scaligera,,,Mez & Sodiro,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6e67c0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sceptriformis,,,Mez & Sodiro,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6e68ec-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,schatzlii,,,Rauh,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:ee5bbeae-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,schiedeana,,,Steud.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df70383e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,schiedeana,glabrior,,Steud.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df70383e-29c1-102b-9a4a-00304854f820:ac2008,,(L.B.Sm.) C.S.Gardner,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f672b8-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,schiedeana,schiedeana,,Steud.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df70383e-29c1-102b-9a4a-00304854f820:ac2008,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f67636dc-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,schimperiana,,,Wittm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df70396a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,schultzei,,,Harms,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df703a96-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,schunkei,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df703ce4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,schusteri,,,Rauh,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df703e10-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,secunda,,major,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df703f32-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Rauh,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f675c4-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,secunda,,secunda,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df703f32-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f6763344-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,secunda,,,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df703f32-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,seideliana,,,E.Pereira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704180-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,seleriana,,,Mez,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df7042ac-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,selleana,,,Harms,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df7043d8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sessemocinoi,,,"López-Ferr., Espejo & P.Blanco",Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f0cda346-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,setacea,,,Sw.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704626-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,setiformis,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704752-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sigmoidea,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704888-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,simulata,,,Small,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704ae0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,singularis,,,Mez & Wercklé,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704c0c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,socialis,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704d2e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sodiroi,,,Mez,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704e5a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,somnians,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df704f7c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,spathacea,,,Mez & Sodiro,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df7051d4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sphaerocephala,,sphaerocephala,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df7052f6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f6763178-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sphaerocephala,,tarijensis,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df7052f6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Ehlers & L.Hrom.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f67948-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sphaerocephala,,,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df7052f6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,spiraliflora,,,Rauh,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df705422-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,spiralipetala,,,Gouda,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df705544-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sprengeliana,,,Klotzsch ex Mez,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df7057b0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,standleyi,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df705918-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,steiropoda,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df705a44-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stellifera,,,L.Hrom.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f0cda468-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stenoura,,mauroi,Harms,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df705b70-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Gilmartin,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f67a74-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stenoura,,stenoura,Harms,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df705b70-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f6762c3c-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stenoura,,tripinnata,Harms,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df705b70-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(L.B.Sm.) L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f78018-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stenoura,,,Harms,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df705b70-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stipitata,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc12fa0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,straminea,,,Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc130cc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,streptocarpa,,,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc131f8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,streptophylla,,,Scheidw. ex E.Morren,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc13450-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stricta,,disticha,Sol. ex Ker Gawl.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc135fe-29c1-102b-9a4a-00304854f820:ac2008,,,,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f78144-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stricta,,stricta,Sol. ex Ker Gawl.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc135fe-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f67629da-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,stricta,,,Sol. ex Ker Gawl.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc135fe-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,subconcolor,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3c2c4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,subinflata,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3c422-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,subteres,,,H.E.Luther,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3c54e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,subulifera,,,Mez,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3c67a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sucrei,,,E.Pereira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3c7a6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,sueae,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3c8c8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,suescana,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3c9f4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,superba,,,Mez & Sodiro,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3cb20-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,superinsignis,,,Matuda,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3cc42-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,supermexicana,,pendula,Matuda,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3cd6e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,L.Hrom.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f78ec8-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,supermexicana,,saxicola,Matuda,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3cd6e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,L.Hrom.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f7901c-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,supermexicana,,supermexicana,Matuda,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3cd6e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f6762408-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,supermexicana,,,Matuda,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3cd6e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,takizawae,,,Ehlers & H.Luther,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3ce9a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,taxcoensis,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3d20a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tectorum,,,E.Morren,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3d3d6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tenebra,,,L.Hrom. & W.Till,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3d58e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tenuifolia,,disticha,L.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3d746-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(L.B.Sm.) L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f7927e-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tenuifolia,,saxicola,L.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3d746-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(L.B.Sm.) L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f793aa-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tenuifolia,,tenuifolia,L.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3d746-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f67621b0-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tenuifolia,,vaginata,L.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3d746-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(Wawra) L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f79602-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tenuifolia,,,L.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3d746-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,teres,,,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3daa2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,thiekenii,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3de12-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,thyrsigera,,,E.Morren ex Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3dff2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tillii,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3e380-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tomasii,,,Halda,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f0cda594-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tomekii,,,L.Hrom.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f0cda6b6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tonalaensis,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3e4b6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,toropiensis,,,Rauh,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3e5e2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tortilis,,,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3e70e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tortilis,curvifolia,,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3e70e-29c1-102b-9a4a-00304854f820:ac2008,,Ehlers & Rauh,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f79724-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tortilis,tortilis,,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3e70e-29c1-102b-9a4a-00304854f820:ac2008,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f6761940-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tovarensis,,,Mez,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3e966-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tragophoba,,,M.O.Dillon,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3ea88-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,trauneri,,,L.Hrom.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3ebb4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,trelawniensis,,,Proctor,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3ece0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tricholepis,,,Baker,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3ee02-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,tricolor,,,Schltdl. & Cham.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3ef2e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,trigalensis,,,Ehlers,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3f05a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,triglochinoides,,,C.Presl,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3f1d6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,truncata,,major,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3f4f6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,H.E.Luther,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4f7997c-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,truncata,,truncata,L.B.Sm.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dfc3f4f6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f6761378-29c1-102b-9a4a-00304854f820:ac2008,
