kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species lsid,species common name,subspecies author,subspecies source,subspecies lsid,subspecies common name
Animalia,Chordata,Mammalia,Primates,Cebidae,Alouatta,caraya,,new world monkeys,"(Humboldt, 1812)",ITIS,urn:lsid:catalogueoflife.org:taxon:defed70c-29c1-102b-9a4a-00304854f820:ac2008,black howler monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Alouatta,coibensis,,new world monkeys,"Thomas, 1902",ITIS,urn:lsid:catalogueoflife.org:taxon:defed838-29c1-102b-9a4a-00304854f820:ac2008,Coiba howler monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Alouatta,fusca,,new world monkeys,"(É. Geoffroy Saint-Hilaire, 1812)",ITIS,urn:lsid:catalogueoflife.org:taxon:defeda86-29c1-102b-9a4a-00304854f820:ac2008,brown howler monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Alouatta,palliata,,new world monkeys,"(Gray, 1849)",ITIS,urn:lsid:catalogueoflife.org:taxon:defedbb2-29c1-102b-9a4a-00304854f820:ac2008,mantled howler monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Alouatta,pigra,,new world monkeys,"Lawrence, 1933",ITIS,urn:lsid:catalogueoflife.org:taxon:defedcde-29c1-102b-9a4a-00304854f820:ac2008,Mexican black howler monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Alouatta,sara,,new world monkeys,"Elliot, 1910",ITIS,urn:lsid:catalogueoflife.org:taxon:defede00-29c1-102b-9a4a-00304854f820:ac2008,Bolivian red howler monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Alouatta,seniculus,,new world monkeys,"(Linnaeus, 1766)",ITIS,urn:lsid:catalogueoflife.org:taxon:defedf2c-29c1-102b-9a4a-00304854f820:ac2008,red howler monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,azarai,,new world monkeys,"(Humboldt, 1811)",ITIS,urn:lsid:catalogueoflife.org:taxon:defee058-29c1-102b-9a4a-00304854f820:ac2008,Azara's night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,brumbacki,,new world monkeys,"Hershkovitz, 1983",ITIS,urn:lsid:catalogueoflife.org:taxon:defee17a-29c1-102b-9a4a-00304854f820:ac2008,Brumback's night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,hershkovitzi,,new world monkeys,"Ramirez-Cerquera, 1983",ITIS,urn:lsid:catalogueoflife.org:taxon:defee904-29c1-102b-9a4a-00304854f820:ac2008,Hershkovitz's night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,infulatus,,new world monkeys,"(Kuhl, 1820)",ITIS,urn:lsid:catalogueoflife.org:taxon:defee6b6-29c1-102b-9a4a-00304854f820:ac2008,feline night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,lemurinus,,new world monkeys,"(I. Geoffroy Saint-Hilaire, 1843)",ITIS,urn:lsid:catalogueoflife.org:taxon:defee7d8-29c1-102b-9a4a-00304854f820:ac2008,lemurine night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,miconax,,new world monkeys,"Thomas, 1927",ITIS,urn:lsid:catalogueoflife.org:taxon:defee58a-29c1-102b-9a4a-00304854f820:ac2008,Andean night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,nancymaae,,new world monkeys,"Hershkovitz, 1983",ITIS,urn:lsid:catalogueoflife.org:taxon:defee2ec-29c1-102b-9a4a-00304854f820:ac2008,Ma's night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,nigriceps,,new world monkeys,"Dollman, 1909",ITIS,urn:lsid:catalogueoflife.org:taxon:defee454-29c1-102b-9a4a-00304854f820:ac2008,black-headed night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,trivirgatus,,new world monkeys,"(Humboldt, 1811)",ITIS,urn:lsid:catalogueoflife.org:taxon:defeea26-29c1-102b-9a4a-00304854f820:ac2008,northern night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Aotus,vociferans,,new world monkeys,"(Spix, 1823)",ITIS,urn:lsid:catalogueoflife.org:taxon:defeeb52-29c1-102b-9a4a-00304854f820:ac2008,noisy night monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Ateles,belzebuth,,new world monkeys,"É. Geoffroy Saint-Hilaire, 1806",ITIS,urn:lsid:catalogueoflife.org:taxon:defeeda0-29c1-102b-9a4a-00304854f820:ac2008,white-bellied spider monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Ateles,chamek,,new world monkeys,"(Humboldt, 1812)",ITIS,urn:lsid:catalogueoflife.org:taxon:defeeecc-29c1-102b-9a4a-00304854f820:ac2008,Chamek spider monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Ateles,fusciceps,,new world monkeys,"Gray, 1866",ITIS,urn:lsid:catalogueoflife.org:taxon:defef17e-29c1-102b-9a4a-00304854f820:ac2008,brown-headed spider monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Ateles,geoffroyi,,new world monkeys,"Kuhl, 1820",ITIS,urn:lsid:catalogueoflife.org:taxon:defef2aa-29c1-102b-9a4a-00304854f820:ac2008,Central American spider monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Ateles,marginatus,,new world monkeys,"É. Geoffroy Saint-Hilaire, 1809",ITIS,urn:lsid:catalogueoflife.org:taxon:defeefee-29c1-102b-9a4a-00304854f820:ac2008,white-whiskered spider monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Ateles,paniscus,,new world monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:defeec7e-29c1-102b-9a4a-00304854f820:ac2008,black spider monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Brachyteles,arachnoides,,new world monkeys,"(É. Geoffroy Saint-Hilaire, 1806)",ITIS,urn:lsid:catalogueoflife.org:taxon:defef3cc-29c1-102b-9a4a-00304854f820:ac2008,muriqui,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,albifrons,,new world monkeys,"(Humboldt, 1812)",ITIS,urn:lsid:catalogueoflife.org:taxon:defef7e6-29c1-102b-9a4a-00304854f820:ac2008,white-fronted capuchin,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,apella,,new world monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:defef91c-29c1-102b-9a4a-00304854f820:ac2008,brown capuchin,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,capucinus,,new world monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:defefa48-29c1-102b-9a4a-00304854f820:ac2008,white-faced capuchin,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,olivaceus,,new world monkeys,"Schomburgk, 1848",ITIS,urn:lsid:catalogueoflife.org:taxon:defefb6a-29c1-102b-9a4a-00304854f820:ac2008,weeping capuchin,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Lagothrix,flavicauda,,new world monkeys,"Humboldt, 1812",ITIS,urn:lsid:catalogueoflife.org:taxon:defef6b0-29c1-102b-9a4a-00304854f820:ac2008,yellow-tailed woolly monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Lagothrix,lagotricha,,new world monkeys,"(Humboldt, 1812)",ITIS,urn:lsid:catalogueoflife.org:taxon:defef4f8-29c1-102b-9a4a-00304854f820:ac2008,Humboldt's woolly monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,boliviensis,,new world monkeys,"(I. Geoffroy Saint-Hilaire and Blainville, 1834)",ITIS,urn:lsid:catalogueoflife.org:taxon:defed144-29c1-102b-9a4a-00304854f820:ac2008,Bolivian squirrel monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,oerstedii,,new world monkeys,"(Reinhardt, 1872)",ITIS,urn:lsid:catalogueoflife.org:taxon:defed270-29c1-102b-9a4a-00304854f820:ac2008,Central American squirrel monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,sciureus,,new world monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:df123676-29c1-102b-9a4a-00304854f820:ac2008,South American squirrel monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,ustus,,new world monkeys,"(I. Geoffroy Saint-Hilaire, 1843)",ITIS,urn:lsid:catalogueoflife.org:taxon:defed392-29c1-102b-9a4a-00304854f820:ac2008,bare-eared squirrel monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,vanzolinii,,new world monkeys,"Ayres, 1985",ITIS,urn:lsid:catalogueoflife.org:taxon:defed4be-29c1-102b-9a4a-00304854f820:ac2008,black squirrel monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Allenopithecus,nigroviridis,,Old World monkeys,"(Pocock, 1907)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0f24-29c1-102b-9a4a-00304854f820:ac2008,Allen's swamp monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,agilis,,Old World monkeys,"Milne-Edwards, 1886",ITIS,urn:lsid:catalogueoflife.org:taxon:deff1046-29c1-102b-9a4a-00304854f820:ac2008,agile mangabey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,galeritus,,Old World monkeys,"Peters, 1879",ITIS,urn:lsid:catalogueoflife.org:taxon:deff1172-29c1-102b-9a4a-00304854f820:ac2008,Tana River mangabey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,torquatus,,Old World monkeys,"(Kerr, 1792)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff14ec-29c1-102b-9a4a-00304854f820:ac2008,red-capped mangabey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,ascanius,,Old World monkeys,"(Audebert, 1799)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff164a-29c1-102b-9a4a-00304854f820:ac2008,black-cheeked white-nosed monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,campbelli,,Old World monkeys,"Waterhouse, 1838",ITIS,urn:lsid:catalogueoflife.org:taxon:deff17bc-29c1-102b-9a4a-00304854f820:ac2008,Campbell's monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,cephus,,Old World monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff18e8-29c1-102b-9a4a-00304854f820:ac2008,moustached monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,diana,,Old World monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff1a1e-29c1-102b-9a4a-00304854f820:ac2008,diana monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,dryas,,Old World monkeys,"Schwartz, 1932",ITIS,urn:lsid:catalogueoflife.org:taxon:deff1c26-29c1-102b-9a4a-00304854f820:ac2008,dryas monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,erythrogaster,,Old World monkeys,"Gray, 1866",ITIS,urn:lsid:catalogueoflife.org:taxon:deff1d5c-29c1-102b-9a4a-00304854f820:ac2008,red-bellied monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,erythrotis,,Old World monkeys,"Waterhouse, 1838",ITIS,urn:lsid:catalogueoflife.org:taxon:deff1e88-29c1-102b-9a4a-00304854f820:ac2008,red-eared monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,hamlyni,,Old World monkeys,"Pocock, 1907",ITIS,urn:lsid:catalogueoflife.org:taxon:deff1faa-29c1-102b-9a4a-00304854f820:ac2008,owl-faced monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,lhoesti,,Old World monkeys,"P. Sclater, 1899",ITIS,urn:lsid:catalogueoflife.org:taxon:deff20d6-29c1-102b-9a4a-00304854f820:ac2008,L'Hoest's monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,mitis,,Old World monkeys,"Wolf, 1822",ITIS,urn:lsid:catalogueoflife.org:taxon:decd8e72-29c1-102b-9a4a-00304854f820:ac2008,blue monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,mona,,Old World monkeys,"(Schreber, 1774)",ITIS,urn:lsid:catalogueoflife.org:taxon:eecc17e4-29c1-102b-9a4a-00304854f820:ac2008,Mona monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,neglectus,,Old World monkeys,"Schlegel, 1876",ITIS,urn:lsid:catalogueoflife.org:taxon:eecc1910-29c1-102b-9a4a-00304854f820:ac2008,De Brazza's monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,nictitans,,Old World monkeys,"(Linnaeus, 1766)",ITIS,urn:lsid:catalogueoflife.org:taxon:ee200e22-29c1-102b-9a4a-00304854f820:ac2008,white-nosed guenon,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,petaurista,,Old World monkeys,"(Schreber, 1774)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec2163c-29c1-102b-9a4a-00304854f820:ac2008,lesser white-nosed monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,pogonias,,Old World monkeys,"Bennett, 1833",ITIS,urn:lsid:catalogueoflife.org:taxon:da23ff28-29c1-102b-9a4a-00304854f820:ac2008,crowned guenon,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,preussi,,Old World monkeys,"Matschie, 1898",ITIS,urn:lsid:catalogueoflife.org:taxon:da240176-29c1-102b-9a4a-00304854f820:ac2008,Preuss's monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,sclateri,,Old World monkeys,"Pocock, 1904",ITIS,urn:lsid:catalogueoflife.org:taxon:da23fcd0-29c1-102b-9a4a-00304854f820:ac2008,Sclater's guenon,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,solatus,,Old World monkeys,"M. J. S. Harrison, 1988",ITIS,urn:lsid:catalogueoflife.org:taxon:da2402a2-29c1-102b-9a4a-00304854f820:ac2008,sun-tailed monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,wolfi,,Old World monkeys,"A. Meyer, 1891",ITIS,urn:lsid:catalogueoflife.org:taxon:da240054-29c1-102b-9a4a-00304854f820:ac2008,Wolf's monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,aethiops,,Old World monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:efbdd00c-29c1-102b-9a4a-00304854f820:ac2008,vervet monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Colobus,angolensis,,Old World monkeys,"P. Sclater, 1860",ITIS,urn:lsid:catalogueoflife.org:taxon:dec1abca-29c1-102b-9a4a-00304854f820:ac2008,Angolan colobus,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Colobus,guereza,,Old World monkeys,"Rnppell, 1835",ITIS,urn:lsid:catalogueoflife.org:taxon:da2404f0-29c1-102b-9a4a-00304854f820:ac2008,Guereza,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Colobus,polykomos,,Old World monkeys,"(Zimmermann, 1780)",ITIS,urn:lsid:catalogueoflife.org:taxon:da240630-29c1-102b-9a4a-00304854f820:ac2008,king colobus,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Colobus,satanas,,Old World monkeys,"Waterhouse, 1838",ITIS,urn:lsid:catalogueoflife.org:taxon:da24078e-29c1-102b-9a4a-00304854f820:ac2008,black colobus,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Erythrocebus,patas,,Old World monkeys,"(Schreber, 1775)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec1a6b6-29c1-102b-9a4a-00304854f820:ac2008,patas monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Lophocebus,albigena,,Old World monkeys,"(Gray, 1850)",ITIS,urn:lsid:catalogueoflife.org:taxon:da23fdfc-29c1-102b-9a4a-00304854f820:ac2008,gray-cheeked mangabey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Lophocebus,kipunji,,Old World monkeys,"Jones et al., 2005",ITIS,urn:lsid:catalogueoflife.org:taxon:defd3b72-29c1-102b-9a4a-00304854f820:ac2008,highland mangabey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,arctoides,,Old World monkeys,"(I. Geoffroy Saint-Hilaire, 1831)",ITIS,urn:lsid:catalogueoflife.org:taxon:defefc96-29c1-102b-9a4a-00304854f820:ac2008,stump-tailed macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,assamensis,,Old World monkeys,"(M'Clelland, 1840)",ITIS,urn:lsid:catalogueoflife.org:taxon:defefdc2-29c1-102b-9a4a-00304854f820:ac2008,Assam macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,cyclopis,,Old World monkeys,"(Swinhoe, 1863)",ITIS,urn:lsid:catalogueoflife.org:taxon:defefee4-29c1-102b-9a4a-00304854f820:ac2008,Taiwan macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,,Old World monkeys,"(Raffles, 1821)",ITIS,urn:lsid:catalogueoflife.org:taxon:df1239f0-29c1-102b-9a4a-00304854f820:ac2008,long-tailed macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,fuscata,,Old World monkeys,"(Blyth, 1875)",ITIS,urn:lsid:catalogueoflife.org:taxon:efbeec94-29c1-102b-9a4a-00304854f820:ac2008,Japanese macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,maura,,Old World monkeys,"(Schinz, 1825)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0010-29c1-102b-9a4a-00304854f820:ac2008,moor macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,,Old World monkeys,"(Zimmermann, 1780)",ITIS,urn:lsid:catalogueoflife.org:taxon:df123b1c-29c1-102b-9a4a-00304854f820:ac2008,rhesus monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,,Old World monkeys,"(Linnaeus, 1766)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0132-29c1-102b-9a4a-00304854f820:ac2008,pigtail macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,nigra,,Old World monkeys,"(Desmarest, 1822)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff05d8-29c1-102b-9a4a-00304854f820:ac2008,Celebes crested macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,ochreata,,Old World monkeys,"(Ogilby, 1841)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0704-29c1-102b-9a4a-00304854f820:ac2008,booted macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,radiata,,Old World monkeys,"(É. Geoffroy Saint-Hilaire, 1812)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0826-29c1-102b-9a4a-00304854f820:ac2008,bonnet macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,silenus,,Old World monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0952-29c1-102b-9a4a-00304854f820:ac2008,liontail macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,sinica,,Old World monkeys,"(Linnaeus, 1771)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0a7e-29c1-102b-9a4a-00304854f820:ac2008,Toque macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,sylvanus,,Old World monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0baa-29c1-102b-9a4a-00304854f820:ac2008,Barbary macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,thibetana,,Old World monkeys,"(Milne-Edwards, 1870)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0ccc-29c1-102b-9a4a-00304854f820:ac2008,Père David's macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,tonkeana,,Old World monkeys,"(Meyer, 1899)",ITIS,urn:lsid:catalogueoflife.org:taxon:deff0df8-29c1-102b-9a4a-00304854f820:ac2008,Tonkean macaque,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Mandrillus,leucophaeus,,Old World monkeys,"(F. Cuvier, 1807)",ITIS,urn:lsid:catalogueoflife.org:taxon:debfbe0a-29c1-102b-9a4a-00304854f820:ac2008,drill,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Mandrillus,sphinx,,Old World monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec06ad0-29c1-102b-9a4a-00304854f820:ac2008,mandrill,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Miopithecus,talapoin,,Old World monkeys,"(Schreber, 1774)",ITIS,urn:lsid:catalogueoflife.org:taxon:debfcf6c-29c1-102b-9a4a-00304854f820:ac2008,talapoin,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Nasalis,concolor,,Old World monkeys,"(Miller, 1903)",ITIS,urn:lsid:catalogueoflife.org:taxon:da240932-29c1-102b-9a4a-00304854f820:ac2008,pig-tailed langur,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Nasalis,larvatus,,Old World monkeys,"(Wurmb, 1787)",ITIS,urn:lsid:catalogueoflife.org:taxon:debe1ad2-29c1-102b-9a4a-00304854f820:ac2008,proboscis monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,hamadryas,,Old World monkeys,"(Linnaeus, 1758)",ITIS,urn:lsid:catalogueoflife.org:taxon:da23fbae-29c1-102b-9a4a-00304854f820:ac2008,hamadryas baboon,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,comata,,Old World monkeys,"(Desmarest, 1822)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec2e1e8-29c1-102b-9a4a-00304854f820:ac2008,grizzled leaf monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,femoralis,,Old World monkeys,"(Martin, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:debf1798-29c1-102b-9a4a-00304854f820:ac2008,banded leaf monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,frontata,,Old World monkeys,"(Müller, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:da2403c4-29c1-102b-9a4a-00304854f820:ac2008,white-fronted leaf monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,hosei,,Old World monkeys,"(Thomas, 1889)",ITIS,urn:lsid:catalogueoflife.org:taxon:ee200d00-29c1-102b-9a4a-00304854f820:ac2008,gray leaf monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,melalophos,,Old World monkeys,"(Raffles, 1821)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec1b070-29c1-102b-9a4a-00304854f820:ac2008,mitred leaf monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,potenziani,,Old World monkeys,"(Bonaparte, 1856)",ITIS,urn:lsid:catalogueoflife.org:taxon:da240a72-29c1-102b-9a4a-00304854f820:ac2008,Mentawai leaf monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,rubicunda,,Old World monkeys,"(Müller, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec29f26-29c1-102b-9a4a-00304854f820:ac2008,red leaf monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis,thomasi,,Old World monkeys,"(Collett, 1893)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec2e0bc-29c1-102b-9a4a-00304854f820:ac2008,north Sumatran leaf monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Procolobus,badius,,Old World monkeys,"(Kerr, 1792)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec0c2dc-29c1-102b-9a4a-00304854f820:ac2008,western red colobus,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Procolobus,pennantii,,Old World monkeys,"(Waterhouse, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec1bd36-29c1-102b-9a4a-00304854f820:ac2008,Pennant's red colobus,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Procolobus,preussi,,Old World monkeys,"(Matschie, 1900)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec1be62-29c1-102b-9a4a-00304854f820:ac2008,Preuss's red colobus,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Procolobus,rufomitratus,,Old World monkeys,"(Peters, 1879)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec1bf98-29c1-102b-9a4a-00304854f820:ac2008,Tana River red colobus,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Procolobus,verus,,Old World monkeys,"(Van Beneden, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:eecc1596-29c1-102b-9a4a-00304854f820:ac2008,olive colobus,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Pygathrix,avunculus,,Old World monkeys,"(Dollman, 1912)",ITIS,urn:lsid:catalogueoflife.org:taxon:ee200bd4-29c1-102b-9a4a-00304854f820:ac2008,Tonkin snub-nosed monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Pygathrix,bieti,,Old World monkeys,"Milne-Edwards, 1897",ITIS,urn:lsid:catalogueoflife.org:taxon:da242516-29c1-102b-9a4a-00304854f820:ac2008,black snub-nosed monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Pygathrix,brelichi,,Old World monkeys,"(Thomas, 1903)",ITIS,urn:lsid:catalogueoflife.org:taxon:dec0cd4a-29c1-102b-9a4a-00304854f820:ac2008,gray snub-nosed monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Pygathrix,nemaeus,,Old World monkeys,"(Linnaeus, 1771)",ITIS,urn:lsid:catalogueoflife.org:taxon:eecddcdc-29c1-102b-9a4a-00304854f820:ac2008,Douc langur,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Pygathrix,roxellana,,Old World monkeys,"(Milne-Edwards, 1870)",ITIS,urn:lsid:catalogueoflife.org:taxon:da24219c-29c1-102b-9a4a-00304854f820:ac2008,golden snub-nosed monkey,,,,
Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Semnopithecus,entellus,,Old World monkeys,"(Dufresne, 1797)",ITIS,urn:lsid:catalogueoflife.org:taxon:debefa6a-29c1-102b-9a4a-00304854f820:ac2008,Hanuman langur,,,,
